Year, Month, Day,     Extent,    Missing, Source Data
2005,    09,  09,      5.582,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.09.09/nt_20050909_f13_v1.1_n.bin']
2005,    09,  10,      5.627,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.09.10/nt_20050910_f13_v1.1_n.bin']
2005,    09,  11,      5.601,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.09.11/nt_20050911_f13_v1.1_n.bin']
2005,    09,  12,      5.538,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.09.12/nt_20050912_f13_v1.1_n.bin']
2005,    09,  13,      5.510,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.09.13/nt_20050913_f13_v1.1_n.bin']
2005,    09,  14,      5.493,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.09.14/nt_20050914_f13_v1.1_n.bin']
2005,    09,  15,      5.470,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.09.15/nt_20050915_f13_v1.1_n.bin']
2005,    09,  16,      5.438,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.09.16/nt_20050916_f13_v1.1_n.bin']
2005,    09,  17,      5.382,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.09.17/nt_20050917_f13_v1.1_n.bin']
2005,    09,  18,      5.324,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.09.18/nt_20050918_f13_v1.1_n.bin']
2005,    09,  19,      5.322,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.09.19/nt_20050919_f13_v1.1_n.bin']
2005,    09,  20,      5.314,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.09.20/nt_20050920_f13_v1.1_n.bin']
2005,    09,  21,      5.316,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.09.21/nt_20050921_f13_v1.1_n.bin']
2005,    09,  22,      5.317,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.09.22/nt_20050922_f13_v1.1_n.bin']
2005,    09,  23,      5.333,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.09.23/nt_20050923_f13_v1.1_n.bin']
2005,    09,  24,      5.351,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.09.24/nt_20050924_f13_v1.1_n.bin']
2005,    09,  25,      5.382,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.09.25/nt_20050925_f13_v1.1_n.bin']
2005,    09,  26,      5.427,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.09.26/nt_20050926_f13_v1.1_n.bin']
2005,    09,  27,      5.489,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.09.27/nt_20050927_f13_v1.1_n.bin']
2005,    09,  28,      5.512,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.09.28/nt_20050928_f13_v1.1_n.bin']
2005,    09,  29,      5.599,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.09.29/nt_20050929_f13_v1.1_n.bin']
2005,    09,  30,      5.692,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.09.30/nt_20050930_f13_v1.1_n.bin']
2005,    10,  01,      5.836,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.10.01/nt_20051001_f13_v1.1_n.bin']
2005,    10,  02,      5.880,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.10.02/nt_20051002_f13_v1.1_n.bin']
2005,    10,  03,      5.980,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.10.03/nt_20051003_f13_v1.1_n.bin']
2005,    10,  04,      6.030,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.10.04/nt_20051004_f13_v1.1_n.bin']
2005,    10,  05,      6.044,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.10.05/nt_20051005_f13_v1.1_n.bin']
2005,    10,  06,      6.124,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.10.06/nt_20051006_f13_v1.1_n.bin']
2005,    10,  07,      6.187,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.10.07/nt_20051007_f13_v1.1_n.bin']
2005,    10,  08,      6.236,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.10.08/nt_20051008_f13_v1.1_n.bin']
2005,    10,  09,      6.326,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.10.09/nt_20051009_f13_v1.1_n.bin']
2005,    10,  10,      6.434,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.10.10/nt_20051010_f13_v1.1_n.bin']
2005,    10,  11,      6.489,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.10.11/nt_20051011_f13_v1.1_n.bin']
2005,    10,  12,      6.594,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.10.12/nt_20051012_f13_v1.1_n.bin']
2005,    10,  13,      6.693,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.10.13/nt_20051013_f13_v1.1_n.bin']
2005,    10,  14,      6.855,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.10.14/nt_20051014_f13_v1.1_n.bin']
2005,    10,  15,      6.996,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.10.15/nt_20051015_f13_v1.1_n.bin']
2005,    10,  16,      7.075,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.10.16/nt_20051016_f13_v1.1_n.bin']
2005,    10,  17,      7.201,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.10.17/nt_20051017_f13_v1.1_n.bin']
2005,    10,  18,      7.338,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.10.18/nt_20051018_f13_v1.1_n.bin']
2005,    10,  19,      7.509,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.10.19/nt_20051019_f13_v1.1_n.bin']
2005,    10,  20,      7.757,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.10.20/nt_20051020_f13_v1.1_n.bin']
2005,    10,  21,      8.054,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.10.21/nt_20051021_f13_v1.1_n.bin']
2005,    10,  22,      8.264,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.10.22/nt_20051022_f13_v1.1_n.bin']
2005,    10,  23,      8.439,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.10.23/nt_20051023_f13_v1.1_n.bin']
2005,    10,  24,      8.609,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.10.24/nt_20051024_f13_v1.1_n.bin']
2005,    10,  25,      8.701,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.10.25/nt_20051025_f13_v1.1_n.bin']
2005,    10,  26,      8.776,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.10.26/nt_20051026_f13_v1.1_n.bin']
2005,    10,  27,      8.885,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.10.27/nt_20051027_f13_v1.1_n.bin']
2005,    10,  28,      9.006,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.10.28/nt_20051028_f13_v1.1_n.bin']
2005,    10,  29,      9.124,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.10.29/nt_20051029_f13_v1.1_n.bin']
2005,    10,  30,      9.222,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.10.30/nt_20051030_f13_v1.1_n.bin']
2005,    10,  31,      9.247,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.10.31/nt_20051031_f13_v1.1_n.bin']
2005,    11,  01,      9.336,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.11.01/nt_20051101_f13_v1.1_n.bin']
2005,    11,  02,      9.408,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.11.02/nt_20051102_f13_v1.1_n.bin']
2005,    11,  03,      9.510,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.11.03/nt_20051103_f13_v1.1_n.bin']
2005,    11,  04,      9.557,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.11.04/nt_20051104_f13_v1.1_n.bin']
2005,    11,  05,      9.611,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.11.05/nt_20051105_f13_v1.1_n.bin']
2005,    11,  06,      9.707,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.11.06/nt_20051106_f13_v1.1_n.bin']
2005,    11,  07,      9.836,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.11.07/nt_20051107_f13_v1.1_n.bin']
2005,    11,  08,      9.853,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.11.08/nt_20051108_f13_v1.1_n.bin']
2005,    11,  09,      9.916,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.11.09/nt_20051109_f13_v1.1_n.bin']
2005,    11,  10,      9.936,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.11.10/nt_20051110_f13_v1.1_n.bin']
2005,    11,  11,      9.933,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.11.11/nt_20051111_f13_v1.1_n.bin']
2005,    11,  12,      9.958,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.11.12/nt_20051112_f13_v1.1_n.bin']
2005,    11,  13,     10.012,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.11.13/nt_20051113_f13_v1.1_n.bin']
2005,    11,  14,      9.976,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.11.14/nt_20051114_f13_v1.1_n.bin']
2005,    11,  15,     10.050,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.11.15/nt_20051115_f13_v1.1_n.bin']
2005,    11,  16,     10.144,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.11.16/nt_20051116_f13_v1.1_n.bin']
2005,    11,  17,     10.189,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.11.17/nt_20051117_f13_v1.1_n.bin']
2005,    11,  18,     10.182,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.11.18/nt_20051118_f13_v1.1_n.bin']
2005,    11,  19,     10.272,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.11.19/nt_20051119_f13_v1.1_n.bin']
2005,    11,  20,     10.309,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.11.20/nt_20051120_f13_v1.1_n.bin']
2005,    11,  21,     10.431,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.11.21/nt_20051121_f13_v1.1_n.bin']
2005,    11,  22,     10.569,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.11.22/nt_20051122_f13_v1.1_n.bin']
2005,    11,  23,     10.733,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.11.23/nt_20051123_f13_v1.1_n.bin']
2005,    11,  24,     10.757,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.11.24/nt_20051124_f13_v1.1_n.bin']
2005,    11,  25,     10.862,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.11.25/nt_20051125_f13_v1.1_n.bin']
2005,    11,  26,     11.063,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.11.26/nt_20051126_f13_v1.1_n.bin']
2005,    11,  27,     11.015,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.11.27/nt_20051127_f13_v1.1_n.bin']
2005,    11,  28,     11.086,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.11.28/nt_20051128_f13_v1.1_n.bin']
2005,    11,  29,     11.135,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.11.29/nt_20051129_f13_v1.1_n.bin']
2005,    11,  30,     11.144,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.11.30/nt_20051130_f13_v1.1_n.bin']
2005,    12,  01,     11.306,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.12.01/nt_20051201_f13_v1.1_n.bin']
2005,    12,  02,     11.398,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.12.02/nt_20051202_f13_v1.1_n.bin']
2005,    12,  03,     11.356,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.12.03/nt_20051203_f13_v1.1_n.bin']
2005,    12,  04,     11.397,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.12.04/nt_20051204_f13_v1.1_n.bin']
2005,    12,  05,     11.504,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.12.05/nt_20051205_f13_v1.1_n.bin']
2005,    12,  06,     11.538,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.12.06/nt_20051206_f13_v1.1_n.bin']
2005,    12,  07,     11.709,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.12.07/nt_20051207_f13_v1.1_n.bin']
2005,    12,  08,     11.763,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.12.08/nt_20051208_f13_v1.1_n.bin']
2005,    12,  09,     11.729,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.12.09/nt_20051209_f13_v1.1_n.bin']
2005,    12,  10,     11.776,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.12.10/nt_20051210_f13_v1.1_n.bin']
2005,    12,  11,     11.830,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.12.11/nt_20051211_f13_v1.1_n.bin']
2005,    12,  12,     11.968,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.12.12/nt_20051212_f13_v1.1_n.bin']
2005,    12,  13,     12.033,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.12.13/nt_20051213_f13_v1.1_n.bin']
2005,    12,  14,     12.244,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.12.14/nt_20051214_f13_v1.1_n.bin']
2005,    12,  15,     12.412,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.12.15/nt_20051215_f13_v1.1_n.bin']
2005,    12,  16,     12.344,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.12.16/nt_20051216_f13_v1.1_n.bin']
2005,    12,  17,     12.405,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.12.17/nt_20051217_f13_v1.1_n.bin']
2005,    12,  18,     12.482,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.12.18/nt_20051218_f13_v1.1_n.bin']
2005,    12,  19,     12.456,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.12.19/nt_20051219_f13_v1.1_n.bin']
2005,    12,  20,     12.466,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.12.20/nt_20051220_f13_v1.1_n.bin']
2005,    12,  21,     12.527,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.12.21/nt_20051221_f13_v1.1_n.bin']
2005,    12,  22,     12.600,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.12.22/nt_20051222_f13_v1.1_n.bin']
2005,    12,  23,     12.619,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.12.23/nt_20051223_f13_v1.1_n.bin']
2005,    12,  24,     12.625,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.12.24/nt_20051224_f13_v1.1_n.bin']
2005,    12,  25,     12.754,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.12.25/nt_20051225_f13_v1.1_n.bin']
2005,    12,  26,     12.872,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.12.26/nt_20051226_f13_v1.1_n.bin']
2005,    12,  27,     12.946,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.12.27/nt_20051227_f13_v1.1_n.bin']
2005,    12,  28,     12.940,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.12.28/nt_20051228_f13_v1.1_n.bin']
2005,    12,  29,     12.976,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.12.29/nt_20051229_f13_v1.1_n.bin']
2005,    12,  30,     13.016,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.12.30/nt_20051230_f13_v1.1_n.bin']
2005,    12,  31,     13.065,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2005.12.31/nt_20051231_f13_v1.1_n.bin']
2006,    01,  01,     13.160,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.01.01/nt_20060101_f13_v1.1_n.bin']
2006,    01,  02,     13.210,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.01.02/nt_20060102_f13_v1.1_n.bin']
2006,    01,  03,     13.267,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.01.03/nt_20060103_f13_v1.1_n.bin']
2006,    01,  04,     13.307,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.01.04/nt_20060104_f13_v1.1_n.bin']
2006,    01,  05,     13.314,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.01.05/nt_20060105_f13_v1.1_n.bin']
2006,    01,  06,     13.265,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.01.06/nt_20060106_f13_v1.1_n.bin']
2006,    01,  07,     13.301,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.01.07/nt_20060107_f13_v1.1_n.bin']
2006,    01,  08,     13.292,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.01.08/nt_20060108_f13_v1.1_n.bin']
2006,    01,  09,     13.336,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.01.09/nt_20060109_f13_v1.1_n.bin']
2006,    01,  10,     13.431,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.01.10/nt_20060110_f13_v1.1_n.bin']
2006,    01,  11,     13.491,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.01.11/nt_20060111_f13_v1.1_n.bin']
2006,    01,  12,     13.535,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.01.12/nt_20060112_f13_v1.1_n.bin']
2006,    01,  13,     13.424,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.01.13/nt_20060113_f13_v1.1_n.bin']
2006,    01,  14,     13.440,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.01.14/nt_20060114_f13_v1.1_n.bin']
2006,    01,  15,     13.474,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.01.15/nt_20060115_f13_v1.1_n.bin']
2006,    01,  16,     13.451,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.01.16/nt_20060116_f13_v1.1_n.bin']
2006,    01,  17,     13.445,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.01.17/nt_20060117_f13_v1.1_n.bin']
2006,    01,  18,     13.307,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.01.18/nt_20060118_f13_v1.1_n.bin']
2006,    01,  19,     13.431,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.01.19/nt_20060119_f13_v1.1_n.bin']
2006,    01,  20,     13.337,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.01.20/nt_20060120_f13_v1.1_n.bin']
2006,    01,  21,     13.317,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.01.21/nt_20060121_f13_v1.1_n.bin']
2006,    01,  22,     13.472,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.01.22/nt_20060122_f13_v1.1_n.bin']
2006,    01,  23,     13.592,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.01.23/nt_20060123_f13_v1.1_n.bin']
2006,    01,  24,     13.521,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.01.24/nt_20060124_f13_v1.1_n.bin']
2006,    01,  25,     13.546,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.01.25/nt_20060125_f13_v1.1_n.bin']
2006,    01,  26,     13.658,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.01.26/nt_20060126_f13_v1.1_n.bin']
2006,    01,  27,     13.719,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.01.27/nt_20060127_f13_v1.1_n.bin']
2006,    01,  28,     13.775,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.01.28/nt_20060128_f13_v1.1_n.bin']
2006,    01,  29,     13.856,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.01.29/nt_20060129_f13_v1.1_n.bin']
2006,    01,  30,     13.801,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.01.30/nt_20060130_f13_v1.1_n.bin']
2006,    01,  31,     13.958,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.01.31/nt_20060131_f13_v1.1_n.bin']
2006,    02,  01,     14.081,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.02.01/nt_20060201_f13_v1.1_n.bin']
2006,    02,  02,     14.118,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.02.02/nt_20060202_f13_v1.1_n.bin']
2006,    02,  03,     14.159,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.02.03/nt_20060203_f13_v1.1_n.bin']
2006,    02,  04,     14.176,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.02.04/nt_20060204_f13_v1.1_n.bin']
2006,    02,  05,     14.280,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.02.05/nt_20060205_f13_v1.1_n.bin']
2006,    02,  06,     14.292,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.02.06/nt_20060206_f13_v1.1_n.bin']
2006,    02,  07,     14.251,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.02.07/nt_20060207_f13_v1.1_n.bin']
2006,    02,  08,     14.228,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.02.08/nt_20060208_f13_v1.1_n.bin']
2006,    02,  09,     14.335,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.02.09/nt_20060209_f13_v1.1_n.bin']
2006,    02,  10,     14.347,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.02.10/nt_20060210_f13_v1.1_n.bin']
2006,    02,  11,     14.381,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.02.11/nt_20060211_f13_v1.1_n.bin']
2006,    02,  12,     14.444,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.02.12/nt_20060212_f13_v1.1_n.bin']
2006,    02,  13,     14.495,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.02.13/nt_20060213_f13_v1.1_n.bin']
2006,    02,  14,     14.437,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.02.14/nt_20060214_f13_v1.1_n.bin']
2006,    02,  15,     14.378,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.02.15/nt_20060215_f13_v1.1_n.bin']
2006,    02,  16,     14.390,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.02.16/nt_20060216_f13_v1.1_n.bin']
2006,    02,  17,     14.486,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.02.17/nt_20060217_f13_v1.1_n.bin']
2006,    02,  18,     14.420,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.02.18/nt_20060218_f13_v1.1_n.bin']
2006,    02,  19,     14.277,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.02.19/nt_20060219_f13_v1.1_n.bin']
2006,    02,  20,     14.286,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.02.20/nt_20060220_f13_v1.1_n.bin']
2006,    02,  21,     14.340,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.02.21/nt_20060221_f13_v1.1_n.bin']
2006,    02,  22,     14.378,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.02.22/nt_20060222_f13_v1.1_n.bin']
2006,    02,  23,     14.342,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.02.23/nt_20060223_f13_v1.1_n.bin']
2006,    02,  24,     14.284,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.02.24/nt_20060224_f13_v1.1_n.bin']
2006,    02,  25,     14.335,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.02.25/nt_20060225_f13_v1.1_n.bin']
2006,    02,  26,     14.347,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.02.26/nt_20060226_f13_v1.1_n.bin']
2006,    02,  27,     14.390,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.02.27/nt_20060227_f13_v1.1_n.bin']
2006,    02,  28,     14.422,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.02.28/nt_20060228_f13_v1.1_n.bin']
2006,    03,  01,     14.434,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.03.01/nt_20060301_f13_v1.1_n.bin']
2006,    03,  02,     14.471,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.03.02/nt_20060302_f13_v1.1_n.bin']
2006,    03,  03,     14.445,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.03.03/nt_20060303_f13_v1.1_n.bin']
2006,    03,  04,     14.473,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.03.04/nt_20060304_f13_v1.1_n.bin']
2006,    03,  05,     14.535,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.03.05/nt_20060305_f13_v1.1_n.bin']
2006,    03,  06,     14.560,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.03.06/nt_20060306_f13_v1.1_n.bin']
2006,    03,  07,     14.520,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.03.07/nt_20060307_f13_v1.1_n.bin']
2006,    03,  08,     14.591,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.03.08/nt_20060308_f13_v1.1_n.bin']
2006,    03,  09,     14.672,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.03.09/nt_20060309_f13_v1.1_n.bin']
2006,    03,  10,     14.756,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.03.10/nt_20060310_f13_v1.1_n.bin']
2006,    03,  11,     14.777,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.03.11/nt_20060311_f13_v1.1_n.bin']
2006,    03,  12,     14.617,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.03.12/nt_20060312_f13_v1.1_n.bin']
2006,    03,  13,     14.521,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.03.13/nt_20060313_f13_v1.1_n.bin']
2006,    03,  14,     14.471,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.03.14/nt_20060314_f13_v1.1_n.bin']
2006,    03,  15,     14.404,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.03.15/nt_20060315_f13_v1.1_n.bin']
2006,    03,  16,     14.374,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.03.16/nt_20060316_f13_v1.1_n.bin']
2006,    03,  17,     14.336,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.03.17/nt_20060317_f13_v1.1_n.bin']
2006,    03,  18,     14.394,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.03.18/nt_20060318_f13_v1.1_n.bin']
2006,    03,  19,     14.397,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.03.19/nt_20060319_f13_v1.1_n.bin']
2006,    03,  20,     14.457,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.03.20/nt_20060320_f13_v1.1_n.bin']
2006,    03,  21,     14.414,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2006.03.21/nt_20060321_f13_v1.1_n.bin']
