03906620030128   363 -999
03906620061202   348  208
03906620061203   347  220
03906620061204   258  216
03906620061205   307  190
03906620061206   317  159
03906620061207   306  139
03906620061208   283  204
03906620061209   289  190
03906620061210   298  161
03906620061211   296  156
03906620061212   332  158
03906620061213   334  212
03906620061214   337  178
03906620061215   364  199
03906620061216   366  210
03906620061217   271  196
03906620061218   305  165
03906620061219   315  143
03906620061220   313  156
03906620061221   310  193
03906620061222   308  174
03906620061223   316  155
03906620061224   329  157
03906620061225   346  179
03906620061226   284  235
03906620061227   200  142
03906620061228   236  166
03906620061229   295  144
03906620061230   310  142
03906620061231   307  153
03906620070101   298  198
03906620070102   310  174
03906620070103   280  201
03906620070104   291  192
03906620070105   306  175
03906620070106   316  168
03906620070107   327  180
03906620070108   371  192
03906620070109   367  238
03906620070110   350  210
03906620070111   359  235
03906620070112   373  219
03906620070113   363  241
03906620070114   322  243
03906620070115   321  213
03906620070116   345  211
03906620070117   320  202
03906620070118   336  202
03906620070119   341  169
03906620070120   347  182
03906620070121   352  190
03906620070122   369  222
03906620070123   347  230
03906620070124   365  236
03906620070125   370  243
03906620070126   347  230
03906620070127   332  225
03906620070128   371  231
03906620070129   384  218
03906620070130   360  250
03906620070131   350  213
03906620070201   327  234
03906620070202   284  209
03906620070203   326  216
03906620070204   329  207
03906620070205   340  176
03906620070206   360  178
03906620070207   317  189
03906620070208   319  212
03906620070209   356  219
03906620070210   367  177
03906620070211   360  222
03906620070212   324  181
03906620070213   306  198
03906620070214   305  197
03906620070215   313  205
03906620070216   295  212
03906620070217   285  186
03906620070218   310  199
03906620070219   308  180
03906620070220   303  192
03906620070221   308  186
03906620070222   293  218
03906620070223   316  189
03906620070224   322  186
03906620070225   323  180
03906620070226   320  191
03906620070227   331  178
03906620070228   337  205
03906620070301   329  200
03906620070302   347  212
03906620070303   354  231
03906620070304   349  194
03906620070305   348  234
03906620070306   337  227
03906620070307   327  198
03906620070308   339  203
03906620070309   339  202
03906620070310   336  209
03906620070311   388  217
03906620070312   401  228
03906620070313   329  239
03906620070314   282  218
03906620070315   314  159
03906620070316   321  162
03906620070317   340  172
03906620070318   332  171
03906620070319   334  181
03906620070320   330  169
03906620070321   345  185
03906620070322   329  212
03906620070323   322  218
03906620070324   323  191
03906620070325   333  175
03906620070326   308  194
03906620070327   302  154
03906620070328   313  142
03906620070329   326  138
03906620070330   340  181
03906620070331   334  176
03906620070401   311  190
03906620070402   287  187
03906620070403   313  155
03906620070404   309  143
03906620070405   313  137
03906620070406   326  133
03906620070407   300  186
03906620070408   290  119
03906620070409   293  143
03906620070410   298  129
03906620070411   302  130
03906620070412   289  146
03906620070413   291  171
03906620070414   296  164
03906620070415   303  120
03906620070416   304  130
03906620070417   307  126
03906620070418   320  141
03906620070419   317  153
03906620070420   313  170
03906620070421   319  163
03906620070422   305  164
03906620070423   314  163
03906620070424   311  164
03906620070425   312  150
03906620070426   309  154
03906620070427   301  166
03906620070428   274  176
03906620070429   243  163
03906620070430   272  131
03906620070501   272  107
03906620070502   281   96
03906620070503   286  114
03906620070504   313  127
03906620070505   319  137
03906620070506   297  162
03906620070507   288  129
03906620070508   298  150
03906620070509   293  149
03906620070510   273  134
03906620070511   271  159
03906620070512   262  164
03906620070513   267  157
03906620070514   272  117
03906620070515   282  140
03906620070516   289  128
03906620070517   292  138
03906620070518   283  148
03906620070519   281  166
03906620070520   241  174
03906620070521   237  165
03906620070522   247  164
03906620070523   242   70
03906620070524   257  100
03906620070525   268   83
03906620070526   247  108
03906620070527   257  147
03906620070528   265  101
03906620070529   276  122
03906620070530   280  120
03906620070531   292  152
03906620070601   272  131
03906620070602   263  133
03906620070603   226  173
03906620070604   267  137
03906620070605   221  177
03906620070606   186  172
03906620070607   184  148
03906620070608   168  101
03906620070609   171   53
03906620070610   214   72
03906620070611   225   68
03906620070612   213   50
03906620070613   202   77
03906620070614   215   74
03906620070615   222   96
03906620070616   199   64
03906620070617   207   44
03906620070618   203  102
03906620070619   180  125
03906620070620   112   62
03906620070621   145   75
03906620070622   180   35
03906620070623   174   96
03906620070624   219   83
03906620070625   184  103
03906620070626   153  141
03906620070627   172   89
03906620070628   160   35
03906620070629   181   69
03906620070630   209   77
03906620070701   208   32
03906620070702   219   33
03906620070703   234   45
03906620070704   248   48
03906620070705   214   81
03906620070706   200   70
03906620070707   205   25
03906620070708   201   39
03906620070709   176   29
03906620070710   222   61
03906620070711   201   54
03906620070712   199   25
03906620070713   182    4
03906620070714   186   23
03906620070715   187    1
03906620070716   190    4
03906620070717   182   24
03906620070718   197   -5
03906620070719   186   30
03906620070720   196   10
03906620070721   218   -3
03906620070722   210   33
03906620070723   225   84
03906620070724   218   67
03906620070725   240   97
03906620070726   241   54
03906620070727   247   65
03906620070728   255   45
03906620070729   222   31
03906620070730   233   27
03906620070731   229   39
03906620070801   251   55
03906620070802   259   62
03906620070803   268   75
03906620070804   214  118
03906620070805   202   10
03906620070806   225   30
03906620070807   230   22
03906620070808   234   93
03906620070809   241  127
03906620070810   266   59
03906620070811   280   47
03906620070812   263   75
03906620070813   280   63
03906620070814   252   76
03906620070815   261  108
03906620070816   263  135
03906620070817   274  133
03906620070818   252  138
03906620070819   207  163
03906620070820   191  139
03906620070821   216   77
03906620070822   202  124
03906620070823   195  141
03906620070824   223  142
03906620070825   242  149
03906620070826   254  118
03906620070827   249   94
03906620070828   237   73
03906620070829   245   80
03906620070830   243   92
03906620070831   251  115
03906620070901   260  123
03906620070902   253   97
03906620070903   254  147
03906620070904   230  162
03906620070905   159  145
03906620070906   194  126
03906620070907   186  138
03906620070908   242  116
03906620070909   242   99
03906620070910   240   93
03906620070911   272  102
03906620070912   281  112
03906620070913   283  124
03906620070914   280  135
03906620070915   284  139
03906620070916   309  152
03906620070917   323   73
03906620070918   265   96
03906620070919   266   70
03906620070920   294  102
03906620070921   259   82
03906620070922   263   89
03906620070923   253  131
03906620070924   263   83
03906620070925   291   96
03906620070926   319  115
03906620070927   315  163
03906620070928   328  144
03906620070929   323  175
03906620070930   310  178
03906620071001   318  135
03906620071002   299  160
03906620071003   317  164
03906620071004   351  146
03906620071005   319  178
03906620071006   326  180
03906620071007   345  151
03906620071008   345  202
03906620071009   335  194
03906620071010   319  176
03906620071011   295  189
03906620071012   326  191
03906620071013   253  161
03906620071014   264   99
03906620071015   284  125
03906620071016   294  137
03906620071017   323  128
03906620071018   248  181
03906620071019   255  114
03906620071020   270  112
03906620071021   257  114
03906620071022   288  129
03906620071023   301  152
03906620071024   303  148
03906620071025   306  192
03906620071026   317  203
03906620071027   338  181
03906620071028   341  208
03906620071029   304  228
03906620071030   305  185
03906620071031   309  200
03906620071101   292  197
03906620071102   316  177
03906620071103   332  183
03906620071104   346  194
03906620071105   296  214
03906620071106   213  169
03906620071107   244  162
03906620071108   245  177
03906620071109   291  164
03906620071110   304  180
03906620071111   288  205
03906620071112   278  179
03906620071113   278  133
03906620071114   279  125
03906620071115   277  132
03906620071116   288  149
03906620071117   277  174
03906620071118   294  188
03906620071119   301  158
03906620071120   304  144
03906620071121   307  145
03906620071122   311  159
03906620071123   311  191
03906620071124   288  201
03906620071125   294  174
03906620071126   298  169
03906620071127   283  161
03906620071128   300  159
03906620071129   287  175
03906620071130   295  183
03906620071201   259  185
03906620071202   295  184
03906620071203   306  160
03906620071204   334  159
03906620071205   342  218
03906620071206   339  224
03906620071207   341  207
03906620071208   324  205
03906620071209   352  206
03906620071210   348  217
03906620071211   329  207
03906620071212   310  208
03906620071213   305  203
03906620071214   307  192
03906620071215   323  182
03906620071216   327  197
03906620071217   343  200
03906620071218   278  205
03906620071219   294  211
03906620071220   316  204
03906620071221   323  203
03906620071222   344  196
03906620071223   275  236
03906620071224   281  210
03906620071225   297  190
03906620071226   276  215
03906620071227   276  187
03906620071228   255  181
03906620071229   312  169
03906620071230   285  175
03906620071231   304  216
03906620080101   299  218
03906620080102   277  211
03906620080103   305  224
03906620080104   303  209
03906620080105   342  212
03906620080106   322  206
03906620080107   362  213
03906620080108   330  219
03906620080109   321  231
03906620080110   290  229
03906620080111   243  198
03906620080112   296  198
03906620080113   322  201
03906620080114   309  236
03906620080115   289  235
03906620080116   299  234
03906620080117   306  216
03906620080118   281  222
03906620080119   292  210
03906620080120   286  218
03906620080121   337  207
03906620080122   282  227
03906620080123   290  211
03906620080124   299  174
03906620080125   330  158
03906620080126   340  190
03906620080127   337  203
03906620080128   340  188
03906620080129   333  179
03906620080130   312  215
03906620080131   296  211
03906620080201   305  195
03906620080202   321  206
03906620080203   317  204
03906620080204   310  229
03906620080205   303  231
03906620080206   287  213
03906620080207   324  213
03906620080208   332  173
03906620080209   333  203
03906620080210   319  184
03906620080211   233  220
03906620080212   248  197
03906620080213   286  217
03906620080214   247  218
03906620080215   289  195
03906620080216   290  191
03906620080217   288  187
03906620080218   292  191
03906620080219   290  191
03906620080220   310  189
03906620080221   345  198
03906620080222   345  218
03906620080223   383  214
03906620080224   311  238
03906620080225   279  229
03906620080226   261  201
03906620080227   296  208
03906620080228   277  187
03906620080229   292  183
03906620080301   293  168
03906620080302   287  149
03906620080303   281  160
03906620080304   292  152
03906620080305   287  133
03906620080306   283  156
03906620080307   301  135
03906620080308   299  144
03906620080309   282  175
03906620080310   292  171
03906620080311   299  166
03906620080312   298  183
03906620080313   313  157
03906620080314   306  144
03906620080315   307  155
03906620080316   296  165
03906620080317   300  187
03906620080318   294  188
03906620080319   301  164
03906620080320   294  200
03906620080321   321  155
03906620080322   285  173
03906620080323   309  161
03906620080324   310  147
03906620080325   312  163
03906620080326   320  164
03906620080327   318  186
03906620080328   227  185
03906620080329   239  165
03906620080330   277  122
03906620080331   294   91
03906620080401   286   99
03906620080402   273  127
03906620080403   301  120
03906620080404   284  131
03906620080405   286  147
03906620080406   262  144
03906620080407   264  135
03906620080408   271  130
03906620080409   262  120
03906620080410   272  114
03906620080411   288  122
03906620080412   296  131
03906620080413   302  133
03906620080414   315  143
03906620080415   288  126
03906620080416   280  107
03906620080417   275  109
03906620080418   275  136
03906620080419   275  143
03906620080420   266  125
03906620080421   281  117
03906620080422   275  125
03906620080423   271  148
03906620080424   267  103
03906620080425   264   88
03906620080426   289   99
03906620080427   308   87
03906620080428   289  129
03906620080429   234   70
03906620080430   252   34
03906620080501   262  135
03906620080502   279   97
03906620080503   280  112
03906620080504   271   59
03906620080505   265   89
03906620080506   268   86
03906620080507   276   62
03906620080508   287   70
03906620080509   258   73
03906620080510   276   93
03906620080511   275   86
03906620080512   269  109
03906620080513   263   97
03906620080514   265   98
03906620080515   265   90
03906620080516   272   92
03906620080517   268  128
03906620080518   211   98
03906620080519   237   42
03906620080520   256   57
03906620080521   261   30
03906620080522   258   67
03906620080523   240   70
03906620080524   242   68
03906620080525   252   65
03906620080526   254   56
03906620080527   258   50
03906620080528   205  127
03906620080529   201  130
03906620080530   206  145
03906620080531   242  160
03906620080601   210  176
03906620080602   261  164
03906620080603   258  149
03906620080604   264  155
03906620080605   271  143
03906620080606   261  142
03906620080607   240  168
03906620080608   240  130
03906620080609   212  115
03906620080610   235  136
03906620080611   245  102
03906620080612   248  100
03906620080613   259   97
03906620080614   193   88
03906620080615   210   56
03906620080616   232   56
03906620080617   246   58
03906620080618   249   80
03906620080619   245  101
03906620080620   252   97
03906620080621   189   90
03906620080622   206   69
03906620080623   223   47
03906620080624   205   54
03906620080625   229   22
03906620080626   237   53
03906620080627   238   17
03906620080628   231   44
03906620080629   224   43
03906620080630   229   94
03906620080701   253   76
03906620080702   228   72
03906620080703   230   40
03906620080704   230   33
03906620080705   227   70
03906620080706   194  135
03906620080707   226  132
03906620080708   175  130
03906620080709   172   56
03906620080710   198   10
03906620080711   200    5
03906620080712   229   26
03906620080713   240   93
03906620080714   264  140
03906620080715   234  146
03906620080716   201  160
03906620080717   229   84
03906620080718   252   72
03906620080719   239   53
03906620080720   231   39
03906620080721   233  114
03906620080722   184  110
03906620080723   147  126
03906620080724   148  124
03906620080725   193  119
03906620080726   207   80
03906620080727   185   58
03906620080728   164   48
03906620080729   188   46
03906620080730   204   39
03906620080731   221   14
03906620080801   275   32
03906620080802   210  103
03906620080803   214   15
03906620080804   231   30
03906620080805   241   55
03906620080806   218   86
03906620080807   213   29
03906620080808   205   19
03906620080809   219   27
03906620080810   220   -4
03906620080811   183   14
03906620080812   194    7
03906620080813   212   32
03906620080814   191   41
03906620080815   209   74
03906620080816   203    9
03906620080817   210   42
03906620080818   162   72
03906620080819   210   19
03906620080820   228    5
03906620080821   229  121
03906620080822   270   98
03906620080823   204   64
03906620080824   220   32
03906620080825   230   61
03906620080826   239   69
03906620080827   255   75
03906620080828   252   87
03906620080829   256  137
03906620080830   269  142
03906620080831   275  144
03906620080901   261  169
03906620080902   248  143
03906620080903   238  160
03906620080904   204  148
03906620080905   267  153
03906620080906   242  106
03906620080907   255   63
03906620080908   259   75
03906620080909   257   64
03906620080910   244   80
03906620080911   249  104
03906620080912   280  119
03906620080913   289  111
03906620080914   273  129
03906620080915   296  134
03906620080916   319  131
03906620080917   246  121
03906620080918   259  172
03906620080919   295  176
03906620080920   313  139
03906620080921   314  145
03906620080922   293  145
03906620080923   299  118
03906620080924   270  159
03906620080925   263  129
03906620080926   272  105
03906620080927   291   88
03906620080928   311  101
03906620080929   355  116
03906620080930   294  142
03906620081001   290  119
03906620081002   286  118
03906620081003   306  129
03906620081004   305  124
03906620081005   313  157
03906620081006   344  143
03906620081007   325  168
03906620081008   281  175
03906620081009   284  167
03906620081010   237  190
03906620081011   263  147
03906620081012   234  179
03906620081013   296  124
03906620081014   305  158
03906620081015   311  158
03906620081016   285  189
03906620081017   259  154
03906620081018   281  111
03906620081019   281  109
03906620081020   308  105
03906620081021   311  136
03906620081022   307  139
03906620081023   262   99
03906620081024   273   83
03906620081025   296  110
03906620081026   293  136
03906620081027   300  145
03906620081028   316  117
03906620081029   320  135
03906620081030   323  159
03906620081031   332  137
03906620081101   357  155
03906620081102   307  213
03906620081103   319  188
03906620081104   365  177
03906620081105   325  215
03906620081106   350  210
03906620081107   356  217
03906620081108   326  226
03906620081109   296  188
03906620081110   304  164
03906620081111   298  149
03906620081112   317  150
03906620081113   299  167
03906620081114   337  208
03906620081115   343  206
03906620081116   356  205
03906620081117   277  202
03906620081118   259  192
03906620081119   326  205
03906620081120  -999  204
03906620081121   351 -999
03906620081122   312  225
03906620081123   275  142
03906620081124   315  100
03906620081125   331  130
03906620081126   312  188
03906620081127   313  200
03906620081128   342  226
03906620081129   305  228
03906620081130   330  182
03906620081201   348  155
03906620081202   358  194
03906620081203   378  202
03906620081204   385  209
03906620081205   369  215
03906620081206   399  243
03906620081207   344  243
03906620081208   259  215
03906620081209   326  163
03906620081210   351  196
03906620081211   374  212
03906620081212   357  228
03906620081213   379  197
03906620081214   356  232
03906620081215   338  203
03906620081216   343  154
03906620081217   359  192
03906620081218   352  199
03906620081219   400  203
03906620081220   333  217
03906620081221   290  216
03906620081222   324  179
03906620081223   342  145
03906620081224   378  188
03906620081225   376  209
03906620081226   338  210
03906620081227   342  212
03906620081228   296  218
03906620081229   373  191
03906620081230   404  224
03906620081231   420  232
03906620090101   419  247
03906620090102   273  232
03906620090103   315  210
03906620090104   309  216
03906620090105   328  215
03906620090106   347  192
03906620090107   353  208
03906620090108   356  208
03906620090109   319  230
03906620090110   325  215
03906620090111   319  173
03906620090112   324  189
03906620090113   322  199
03906620090114   323  191
03906620090115   327  173
03906620090116   364  192
03906620090117   397  212
03906620090118   303  232
03906620090119   324  206
03906620090120   326  200
03906620090121   346  213
03906620090122   346  237
03906620090123   336  236
03906620090124   344  221
03906620090125   323  237
03906620090126   301  235
03906620090127   309  217
03906620090128   315  208
03906620090129   319  197
03906620090130   317  192
03906620090131   316  218
03906620090201   316  231
03906620090202   271  217
03906620090203   299  211
03906620090204   320  213
03906620090205   329  212
03906620090206   331  198
03906620090207   326  194
03906620090208   332  168
03906620090209   366  192
03906620090210   301  209
03906620090211   315  202
03906620090212   312  228
03906620090213   246  223
03906620090214   252  211
03906620090215   313  213
03906620090216   317  192
03906620090217   275  220
03906620090218   310  209
03906620090219   342  211
03906620090220   342  227
03906620090221   320  219
03906620090222   326  219
03906620090223   297  223
03906620090224   317  192
03906620090225   313  206
03906620090226   321  196
03906620090227   319  186
03906620090228   320  178
03906620090301   350  177
03906620090302   354  192
03906620090303   338  210
03906620090304   350  209
03906620090305   295  190
03906620090306   317  121
03906620090307   323  167
03906620090308   319  210
03906620090309   269  227
03906620090310   281  217
03906620090311   298  197
03906620090312   278  216
03906620090313   269  202
03906620090314   313  164
03906620090315   322  189
03906620090316   331  192
03906620090317   334  192
03906620090318   317  201
03906620090319   279  218
03906620090320   318  196
03906620090321   314  200
03906620090322   313  158
03906620090323   315  155
03906620090324   312  144
03906620090325   312  150
03906620090326   309  147
03906620090327   322  134
03906620090328   305  174
03906620090329   309  164
03906620090330   312  180
03906620090331   326  167
03906620090401   328  151
03906620090402   313  172
03906620090403   328  205
03906620090404   320  203
03906620090405   307  212
03906620090406   299  203
03906620090407   295  190
03906620090408   291  191
03906620090409   283  149
03906620090410   281  166
03906620090411   276  193
03906620090412   290  189
03906620090413   267  188
03906620090414   282  219
03906620090415   301  208
03906620090416   302  137
03906620090417   297  170
03906620090418   295  145
03906620090419   289  148
03906620090420   282  137
03906620090421   283  129
03906620090422   278  140
03906620090423   278  121
03906620090424   284  113
03906620090425   312  139
03906620090426   293  166
03906620090427   279  108
03906620090428   276   72
03906620090429   268   72
03906620090430   274   85
03906620090501   267   59
03906620090502   256  163
03906620090503   264  102
03906620090504   253  100
03906620090505   260  110
03906620090506   251   94
03906620090507   252  123
03906620090508   270  116
03906620090509   267   82
03906620090510   266   85
03906620090511   260   83
03906620090512   223  149
03906620090513   254   85
03906620090514   269   96
03906620090515   260   63
03906620090516   263   33
03906620090517   268   73
03906620090518   256  100
03906620090519   187  160
03906620090520   245  157
03906620090521   212  136
03906620090522   215   80
03906620090523   248  109
03906620090524   256  137
03906620090525   250  143
03906620090526   237  156
03906620090527   231  132
03906620090528   255   90
03906620090529   262  133
03906620090530   247  111
03906620090531   242   98
03906620090601   230  121
03906620090602   246   94
03906620090603   235  107
03906620090604   253  123
03906620090605   250  135
03906620090606   252   83
03906620090607   250  154
03906620090608   220   58
03906620090609   221   44
03906620090610   208   50
03906620090611   185   51
03906620090612   199    5
03906620090613   225    7
03906620090614   246   45
03906620090615   256   77
03906620090616   224  104
03906620090617   223   37
03906620090618   204   88
03906620090619   240   97
03906620090620   237   59
03906620090621   237  122
03906620090622   194  153
03906620090623   243  115
03906620090624   231   70
03906620090625   195   96
03906620090626   194  131
03906620090627   215  129
03906620090628   218   68
03906620090629   212   46
03906620090630   228   37
03906620090701   259   61
03906620090702   254  103
03906620090703   215   64
03906620090704   192   79
03906620090705   186   47
03906620090706   200   23
03906620090707   232  103
03906620090708   226   89
03906620090709   224   88
03906620090710   223   89
03906620090711   227   48
03906620090712   231   43
03906620090713   257   39
03906620090714   218   68
03906620090715   204   30
03906620090716   186   34
03906620090717   188   13
03906620090718   221   13
03906620090719   230   59
03906620090720   241   42
03906620090721   248   51
03906620090722   248   97
03906620090723   263   77
03906620090724   221   75
03906620090725   225   34
03906620090726   236   67
03906620090727   247   92
03906620090728   239   58
03906620090729   222   41
03906620090730   232   24
03906620090731   219   34
03906620090801   229   65
03906620090802   239   40
03906620090803   244   50
03906620090804   253   57
03906620090805   258   56
03906620090806   249   59
03906620090807   252   51
03906620090808   265   69
03906620090809   239   60
03906620090810   247   62
03906620090811   256   63
03906620090812   302   77
03906620090813   302   99
03906620090814   280  100
03906620090815   262   41
03906620090816   275   80
03906620090817   300   90
03906620090818   262   89
03906620090819   246   53
03906620090820   252   71
03906620090821   293   79
03906620090822   332  108
03906620090823   358  116
03906620090824   360  125
03906620090825   338  115
03906620090826   304  176
03906620090827   304   88
03906620090828   313  140
03906620090829   349  135
03906620090830   317  138
03906620090831   185  147
03906620090901   259   53
03906620090902   268   87
03906620090903   270  114
03906620090904   279  127
03906620090905   281  165
03906620090906   281  109
03906620090907   300  179
03906620090908   272  146
03906620090909   261   86
03906620090910   278   70
03906620090911   277   94
03906620090912   283   72
03906620090913   273   87
03906620090914   272  101
03906620090915   282   98
03906620090916   290  103
03906620090917   289  108
03906620090918   301  123
03906620090919   333  125
03906620090920   339  146
03906620090921   346  140
03906620090922   343  159
03906620090923   311  151
03906620090924   296  127
03906620090925   320   72
03906620090926   336  118
03906620090927   266  131
03906620090928   266   62
03906620090929   280   95
03906620090930   299   72
03906620091001   308  107
03906620091002   328  113
03906620091003   332  184
03906620091004   316  151
03906620091005   309  154
03906620091006   305   91
03906620091007   307  164
03906620091008   265  117
03906620091009   276   66
03906620091010   279  110
03906620091011   268  121
03906620091012   318  118
03906620091013   355  191
03906620091014   329  184
03906620091015   321  102
03906620091016   322   96
03906620091017   302  111
03906620091018   283  161
03906620091019   292  108
03906620091020   313  115
03906620091021   327  118
03906620091022   330  134
03906620091023   325  122
03906620091024   332  128
03906620091025   359  141
03906620091026   316  184
03906620091027   311  175
03906620091028   313  166
03906620091029   280  189
03906620091030   289  137
03906620091031   297  135
03906620091101   303  153
03906620091102   307  131
03906620091103   324  130
03906620091104   349  149
03906620091105   350  162
03906620091106   320  194
03906620091107   302  163
03906620091108   304  161
03906620091109   301  154
03906620091110   278  167
03906620091111   305  142
03906620091112   323  128
03906620091113   336  142
03906620091114   306  156
03906620091115   327  181
03906620091116   342  179
03906620091117   379  183
03906620091118   340  187
03906620091119   347  210
03906620091120   350  198
03906620091121   335  219
03906620091122   344  194
03906620091123   335  206
03906620091124  -999  198
03906620091125   293 -999
03906620091126   315  162
03906620091127   349  190
03906620091128   359  196
03906620091129   359  212
03906620091130   346  183
03906620091201   320  177
03906620091202   297  203
03906620091203   302  196
03906620091204   335  169
03906620091205   337  173
03906620091206   360  165
03906620091207   358  188
03906620091208   373  193
03906620091209   378  192
03906620091210   378  201
03906620091211   378  227
03906620091212   358  230
03906620091213   311  200
03906620091214   317  213
03906620091215   354  216
03906620091216   333  201
03906620091217   332  181
03906620091218   347  194
03906620091219   316  204
03906620091220   285  215
03906620091221   326  184
03906620091222   344  195
03906620091223   338  185
03906620091224   340  200
03906620091225   327  207
03906620091226   312  223
03906620091227   302  224
03906620091228   283  216
03906620091229   304  226
03906620091230   320  225
03906620091231   313  213
03906620100101   293  211
03906620100102   309  221
03906620100103   337  235
03906620100104   254  216
03906620100105   285  218
03906620100106   304  213
03906620100107   270  223
03906620100108   299  206
03906620100109   319  205
03906620100110   324  182
03906620100111   323  178
03906620100112   333  191
03906620100113   333  192
03906620100114   344  207
03906620100115   333  194
03906620100116   340  189
03906620100117   367  190
03906620100118   383  211
03906620100119   350  192
03906620100120   352  154
03906620100121   365  200
03906620100122   355  188
03906620100123   349  216
03906620100124   362  186
03906620100125   360  204
03906620100126   365  200
03906620100127   371  190
03906620100128   364  211
03906620100129   352  206
03906620100130   354  217
03906620100131   263  235
03906620100201   275  209
03906620100202   293  212
03906620100203   293  214
03906620100204   287  218
03906620100205   312  211
03906620100206   326  228
03906620100207   290  226
03906620100208   325  213
03906620100209   325  204
03906620100210   322  201
03906620100211   322  190
03906620100212   325  185
03906620100213   326  205
03906620100214   335  207
03906620100215   331  230
03906620100216   337  247
03906620100217   285  232
03906620100218   263  232
03906620100219   290  219
03906620100220   297  195
03906620100221   317  221
03906620100222   316  206
03906620100223   358  227
03906620100224   331  233
03906620100225   282  236
03906620100226   298  175
03906620100227   312  178
03906620100228   329  205
03906620100301   292  233
03906620100302   256  215
03906620100303   287  213
03906620100304   278  214
03906620100305   288  226
03906620100306   307  211
03906620100307   253  218
03906620100308   284  215
03906620100309   323  197
03906620100310   329  216
03906620100311   286  217
03906620100312   284  200
03906620100313   280  167
03906620100314   298  184
03906620100315   295  176
03906620100316   299  191
03906620100317   294  165
03906620100318   302  173
03906620100319   300  191
03906620100320   297  183
03906620100321   271  227
03906620100322   267  220
03906620100323   312  171
03906620100324   316  177
03906620100325   301  161
03906620100326   293  170
03906620100327   306  146
03906620100328   275  182
03906620100329   304  169
03906620100330   306  174
03906620100331   304  192
03906620100401   305  206
03906620100402   303  186
03906620100403   299  169
03906620100404   292  178
03906620100405   295  156
03906620100406   283  156
03906620100407   290  140
03906620100408   320  185
03906620100409   327  184
03906620100410   328  205
03906620100411   332  223
03906620100412   304  220
03906620100413   213  160
03906620100414   285  133
03906620100415   288  154
03906620100416   289  139
03906620100417   277  183
03906620100418   293  150
03906620100419   282  184
03906620100420   293  180
03906620100421   276  158
03906620100422   283  187
03906620100423   297  146
03906620100424   297  150
03906620100425   322  200
03906620100426   279  164
03906620100427   277   93
03906620100428   293  148
03906620100429   307  154
03906620100430   294  120
03906620100501   287  124
03906620100502   277  117
03906620100503   281  112
03906620100504   259  146
03906620100505   300  123
03906620100506   267  149
03906620100507   267   77
03906620100508   276   71
03906620100509   276   92
03906620100510   270   99
03906620100511   285  110
03906620100512   286  100
03906620100513   254   47
03906620100514   256   45
03906620100515   252   35
03906620100516   207   89
03906620100517   164  118
03906620100518   233  102
03906620100519   244   90
03906620100520   225   89
03906620100521   250  138
03906620100522   252  106
03906620100523   258   53
03906620100524   233  115
03906620100525   202  152
03906620100526   232  162
03906620100527   219   81
03906620100528   234  128
03906620100529   230  172
03906620100530   205   80
03906620100531   206   65
03906620100601   229   97
03906620100602   232   78
03906620100603   238   66
03906620100604   222   57
03906620100605   239   81
03906620100606   216   80
03906620100607   221   43
03906620100608   233   61
03906620100609   236   95
03906620100610   177   71
03906620100611   213   96
03906620100612   189   47
03906620100613   194   22
03906620100614   235  106
03906620100615   239  145
03906620100616   235   94
03906620100617   246   80
03906620100619   162 -999
03906620100620   232   23
03906620100621   242   31
03906620100622   217   60
03906620100623   245   81
03906620100624   235  112
03906620100625   242   62
03906620100626   246   77
03906620100627   245   79
03906620100628   186   74
03906620100629   213   82
03906620100630   249  110
03906620100701   238  117
03906620100702   190  102
03906620100703   177  115
03906620100704   219   19
03906620100705   219   37
03906620100706   248   88
03906620100707   158  140
03906620100708   172   98
03906620100709   228  103
03906620100710   231   87
03906620100711   242   74
03906620100712   245   77
03906620100713   253   76
03906620100714   234  103
03906620100715   216   46
03906620100716   221   26
03906620100717   245   69
03906620100718   245   45
03906620100719   247  122
03906620100720   214  133
03906620100721   212   77
03906620100722   217  101
03906620100723   234    7
03906620100724   247   83
03906620100725   238  115
03906620100726   244  114
03906620100727   212  111
03906620100728   214  131
03906620100729   264  165
03906620100730   291  142
03906620100731   279  141
03906620100801   216  159
03906620100802   199   76
03906620100803   208   53
03906620100804   229   48
03906620100805   216   69
03906620100806   220   95
03906620100807   215   44
03906620100808   232   13
03906620100809   248   49
03906620100810   233  131
03906620100811   199  139
03906620100812   202   58
03906620100813   201   57
03906620100814   222   17
03906620100815   260   50
03906620100816   238   40
03906620100817   250   39
03906620100818   255   63
03906620100819   295  104
03906620100820   200  145
03906620100821   231  122
03906620100822   238   54
03906620100823   254   84
03906620100824   231  148
03906620100825   171  135
03906620100826   182  109
03906620100827   220   57
03906620100828   230   45
03906620100829   243   95
03906620100830   246   79
03906620100831   254  123
03906620100901   253  103
03906620100902   272   82
03906620100903   303  120
03906620100904   266  131
03906620100905   267  193
03906620100906   233  168
03906620100907   243   92
03906620100908   256   88
03906620100909   266  117
03906620100910   262  163
03906620100911   248  125
03906620100912   259   90
03906620100913   286  126
03906620100914   302  136
03906620100915   268  154
03906620100916   258   94
03906620100917   204  145
03906620100918   183  119
03906620100919   228  120
03906620100920   205  148
03906620100921   256  173
03906620100922   261  177
03906620100923   246  157
03906620100924   248  164
03906620100925   227  173
03906620100926   236  142
03906620100927   290  171
03906620100928   257  187
03906620100929   275  177
03906620100930   266  132
